id,type,label,level,family,mention_count,title,career_dir,career_kind,chain,segment
job:O06031,job,Field Service Technician - Commercial Site Team,中级,,,Field Service Technician - Commercial Site Team,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06045,job,Data Quality Partner Lead,中级,,,Data Quality Partner Lead,软件硬件与系统架构,软件与系统,中游-整机（人形机器人）,
job:O06034,job,Service Technician - Commercial Site Team,中级,,,Service Technician - Commercial Site Team,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06030,job,Deployment Logistics Coordinator,初级,,,Deployment Logistics Coordinator,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06022,job,"Quality Engineer, Metrology",中级,,,"Quality Engineer, Metrology",感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06025,job,Supplier Quality Engineer (Asia),中级,,,Supplier Quality Engineer (Asia),感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06039,job,AI Training Infrastructure Engineer – Humanoid Whole Body Control,中级,,,AI Training Infrastructure Engineer – Humanoid Whole Body Control,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O07662,job,Robot Platform Software Engineer,中级,,,Robot Platform Software Engineer,软件硬件与系统架构,软件与系统,中游-整机制造+上游-核心技术,
job:O01793,job,上海 Sales Manager,中级,,,上海 Sales Manager,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O06014,job,"Helix AI Engineer, Training Infrastructure",中级,,,"Helix AI Engineer, Training Infrastructure",感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06047,job,Hardware Technician (TeleOperations),中级,,,Hardware Technician (TeleOperations),感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O07687,job,硬件资深工程师（座舱/智驾/机器人大小脑）,高级,,,硬件资深工程师（座舱/智驾/机器人大小脑）,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O03554,job,大模型算法工程师（后训练）,高级,,,大模型算法工程师（后训练）,感知决策与控制算法,算法工程,中游-整机制造+AI大模型+核心零部件,
job:O01948,job,上海 智能语音系统架构师,中级,,,上海 智能语音系统架构师,感知决策与控制算法,算法工程,中游-整机+算法（软硬全栈）,
job:O07680,job,相机模组负责人（研发一号位 base上/深）,高级,,,相机模组负责人（研发一号位 base上/深）,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O07682,job,机器人-产品经理,高级,,,机器人-产品经理,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O06016,job,Manufacturing Electrical Test Engineer,中级,,,Manufacturing Electrical Test Engineer,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06026,job,"Supplier Quality Engineer, BotQ",中级,,,"Supplier Quality Engineer, BotQ",感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06046,job,Data Strategy Associate,初级,,,Data Strategy Associate,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06021,job,Production Associate,初级,,,Production Associate,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06053,job,Helix Data Creator (LA- Santa Monica),中级,,,Helix Data Creator (LA- Santa Monica),感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06052,job,Helix Data Creator (LA- Pasadena),中级,,,Helix Data Creator (LA- Pasadena),感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06051,job,Helix Data Creator (LA- Irvine/Santa Ana),中级,,,Helix Data Creator (LA- Irvine/Santa Ana),感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06049,job,Helix Data Creator,中级,,,Helix Data Creator,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O07665,job,嵌入式软件工程师（SOC）,高级,,,嵌入式软件工程师（SOC）,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O01808,job,上海 智算平台技术项目经理,高级,,,上海 智算平台技术项目经理,感知决策与控制算法,算法工程,中游-整机+算法（软硬全栈）,
job:O06010,job,"Helix AI Engineer, Perception",中级,,,"Helix AI Engineer, Perception",感知决策与控制算法,SLAM与控制,中游-整机（人形机器人）,
job:O06024,job,"Software Engineer, Manufacturing Systems",中级,,,"Software Engineer, Manufacturing Systems",感知决策与控制算法,SLAM与控制,中游-整机（人形机器人）,
job:O07671,job,AI Agent算法工程师,中级,,,AI Agent算法工程师,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O07663,job,FOC算法工程师,高级,,,FOC算法工程师,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O07664,job,FOC算法工程师,高级,,,FOC算法工程师,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O06032,job,Humanoid Robot Operator - Commercial Launch Team,中级,,,Humanoid Robot Operator - Commercial Launch Team,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O07669,job,机器人硬件测试,高级,,,机器人硬件测试,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O07666,job,路径规划与控制算法工程师（自主导航方向）,高级,,,路径规划与控制算法工程师（自主导航方向）,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O07670,job,机器人测试工程师,中级,,,机器人测试工程师,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O06017,job,Manufacturing Engineer,初级,,,Manufacturing Engineer,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06007,job,"Helix AI Engineer, Data Infrastructure",中级,,,"Helix AI Engineer, Data Infrastructure",感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06044,job,Data Quality Analyst,中级,,,Data Quality Analyst,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06042,job,"Coordinator, Inventory and Logistics",高级,,,"Coordinator, Inventory and Logistics",感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06043,job,"Coordinator, Inventory and Logistics",高级,,,"Coordinator, Inventory and Logistics",感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06029,job,Deployment Engineer - Commercial Site Team,中级,,,Deployment Engineer - Commercial Site Team,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06221,job,未说明岗位名称,中级,,,未说明岗位名称,感知决策与控制算法,SLAM与控制,中游-整机制造+上游-核心技术,
job:O06023,job,Remanufacturing Technician (Swing Shift),中级,,,Remanufacturing Technician (Swing Shift),感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O05937,job,AI Researcher,中级,,,AI Researcher,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O05943,job,Robot Service Technician,中级,,,Robot Service Technician,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O05993,job,Software Engineer - Cloud and Infrastructure,高级,,,Software Engineer - Cloud and Infrastructure,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O05939,job,AI Residency,中级,,,AI Residency,仿真测试与数据工程,测试与验证,中游-整机（人形机器人/家用+工业）,
job:O06118,job,Robotics Integration Engineer,中级,,,Robotics Integration Engineer,感知决策与控制算法,SLAM与控制,中游-整机（人形机器人）,
job:O05938,job,Lead Technical Product Manager - Data,高级,,,Lead Technical Product Manager - Data,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O05994,job,Software Engineer - Core Systems,中级,,,Software Engineer - Core Systems,感知决策与控制算法,SLAM与控制,中游-整机（人形机器人/家用+工业）,
job:O05992,job,Embedded Firmware Engineer - Battery,中级,,,Embedded Firmware Engineer - Battery,感知决策与控制算法,SLAM与控制,中游-整机（人形机器人/家用+工业）,
job:O05995,job,Software Engineer - Operating Systems,中级,,,Software Engineer - Operating Systems,感知决策与控制算法,SLAM与控制,中游-整机（人形机器人/家用+工业）,
job:O05997,job,Software Engineer - Product,中级,,,Software Engineer - Product,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O05990,job,Tactile Sensing Research Engineer,中级,,,Tactile Sensing Research Engineer,基础理论与前沿研究,基础与前沿研究,中游-整机（人形机器人/家用+工业）,
job:O05949,job,Electrical Engineer - Actuators and Drives,中级,,,Electrical Engineer - Actuators and Drives,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O05948,job,Test & Validation Engineer - Motors and Actuators,中级,,,Test & Validation Engineer - Motors and Actuators,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O05945,job,Robot Operations Manager PM,高级,,,Robot Operations Manager PM,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O05944,job,Senior Manager Robot Services,高级,,,Senior Manager Robot Services,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O05942,job,Chief of Staff,高级,,,Chief of Staff,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O05941,job,Software Engineer - Simulation,中级,,,Software Engineer - Simulation,感知决策与控制算法,SLAM与控制,中游-整机（人形机器人/家用+工业）,
job:O05954,job,Battery Test Engineer,中级,,,Battery Test Engineer,感知决策与控制算法,SLAM与控制,中游-整机（人形机器人/家用+工业）,
job:O05987,job,Biomechanics Researcher,中级,,,Biomechanics Researcher,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O05952,job,Mechanical Engineer,中级,,,Mechanical Engineer,软件硬件与系统架构,软件与系统,中游-整机（人形机器人/家用+工业）,
job:O06033,job,Humanoid Robot Operator - Commercial Site Team,中级,,,Humanoid Robot Operator - Commercial Site Team,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O07679,job,嵌入式软件工程师（人形机器人）,高级,,,嵌入式软件工程师（人形机器人）,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O06048,job,Helix Data Creator,中级,,,Helix Data Creator,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O06019,job,Manufacturing Software Test Engineer,中级,,,Manufacturing Software Test Engineer,感知决策与控制算法,SLAM与控制,中游-整机（人形机器人）,
job:O07661,job,Staff Technical Program Manager,高级,,,Staff Technical Program Manager,软件硬件与系统架构,软件与系统,中游-整机制造+上游-核心技术,
job:O06035,job,Service Tooling Engineer,初级,,,Service Tooling Engineer,软件硬件与系统架构,软件与系统,中游-整机（人形机器人）,
job:O06028,job,Deployment Engineer - Commercial Site Team,中级,,,Deployment Engineer - Commercial Site Team,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O07667,job,AI产品经理,高级,,,AI产品经理,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O01896,job,上海 资产定价,高级,,,上海 资产定价,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O06040,job,Reinforcement Learning Engineer – Whole Body Control,中级,,,Reinforcement Learning Engineer – Whole Body Control,感知决策与控制算法,SLAM与控制,中游-整机（人形机器人）,
job:O01709,job,上海 电池SQE（外包）,中级,,,上海 电池SQE（外包）,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O07677,job,直接物料采购工程师,高级,,,直接物料采购工程师,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O07676,job,融资经理,高级,,,融资经理,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O07675,job,CTO助理,中级,,,CTO助理,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O07686,job,HRBP,高级,,,HRBP,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O07674,job,CTO助理,中级,,,CTO助理,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O07685,job,产品认证工程师,高级,,,产品认证工程师,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O06206,job,未说明岗位名称,中级,,,未说明岗位名称,感知决策与控制算法,SLAM与控制,中游-整机制造+上游-核心技术,
job:O07689,job,产品认证工程师,高级,,,产品认证工程师,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O07688,job,产品认证工程师,高级,,,产品认证工程师,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O01992,job,上海 子公司管理总监,高级,,,上海 子公司管理总监,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O07678,job,运动控制专家（人形机器人）,高级,,,运动控制专家（人形机器人）,基础理论与前沿研究,基础与前沿研究,中游-整机制造+核心算法+上游-核心零部件,
job:O02068,job,上海 机器人全身运动控制工程师,中级,,,上海 机器人全身运动控制工程师,感知决策与控制算法,算法工程,中游-整机+算法（软硬全栈）,
job:O01231,job,具身模型算法工程师,中级,,,具身模型算法工程师,感知决策与控制算法,算法工程,中游-AI大模型/算法平台（具身智能大模型/VLA）+中游-整机制造（智能机器人）,
job:O01605,job,上海 机器人端侧模型运行与性能工程师,中级,,,上海 机器人端侧模型运行与性能工程师,感知决策与控制算法,算法工程,中游-整机+算法（软硬全栈）,
job:O07871,job,海外商务专员（四足/人行机器人RaaS）,中级,,,海外商务专员（四足/人行机器人RaaS）,仿真测试与数据工程,测试与验证,中游-整机制造+下游-场景应用,
job:O02051,job,上海 全身运控操作研究员,高级,,,上海 全身运控操作研究员,基础理论与前沿研究,基础与前沿研究,中游-整机+算法（软硬全栈）,
job:O02069,job,北京 全身运控操作研究员,高级,,,北京 全身运控操作研究员,基础理论与前沿研究,基础与前沿研究,中游-整机+算法（软硬全栈）,
job:O00468,job,电机控制算法工程师,高级,,,电机控制算法工程师,感知决策与控制算法,算法工程,中游-整机制造+核心算法+上游-核心零部件,
job:O06037,job,Site Lead - Commercial Site Team,高级,,,Site Lead - Commercial Site Team,感知决策与控制算法,视觉与多模态,中游-整机（人形机器人）,
job:O03790,job,"有机合成专家

数据平台中心｜全职｜工程通道｜上海

岗位概述 上海人工智能实验室正在构建基于 AI 的多步逆合成路径规划系统。团队已具备 AI 建模、数据处理和工程迭代能力，现需一位有机合成领域的专家作为全职核心研究人员长期加入，将真实合成研发中的路线判断、反应经验和实验反馈系统性地融入 AI 系统的迭代。 你将深度参与从路线评估、模型迭代到湿实验验证的完整研发闭环——以专业的化学判断力定义评估标准、驱动系统进化、并主导实验验证的化学设计。这个岗位的价值不是提供零散咨询，而是以合成化学负责人的视角参与系统建设的关键决策。 核心职责 一、合成路线评估与把关 1、对 AI 系统输出的多步合成路线进行专业评估，判断化学合理性与可行性 2、识别路线中的潜在问题（反应条件、官能团兼容性、选择性等），主导优化方案的制定 3、主导建立系统化的路线评估标准与方法体系，对评估质量负责 二、化学研发深度参与 1、作为项目关键研究人员，全程参与 AI 化学合成系统的规划、研发与迭代 2、从化学视角主导或共同主导关键技术决策，对化学相关成果的质量与方向负责 3、参与 AI 模型评估指标设计，从化学专业角度定义质量标准 4、协助 AI 团队理解合成化学中的关键概念与规律，弥合 AI 与化学之间的认知鸿沟 5、跟踪有机合成与 CASP 领域的最新进展，为系统演进提供方向性输入 三、湿实验验证与外部合作管理 湿实验验证通过外部合作实验平台（合同研究组织/CRO、高校课题组等）开展。该岗位不需要长期亲自在实验台操作，但你需要对实验验证的化学设计和结果质量承担主要责任： 1、选择适合验证的关键路线或关键步骤，明确验证目标与成功标准 2、设计实验方案，包括底物选择、反应条件、对照实验、分析表征要求和风险预案 3、对接并管理外部合作方，评估实验执行质量，跟踪进展并审核实验数据 4、对实验结果进行化学归因，区分条件问题、底物适用性问题和模型系统性偏差 5、将实验反馈转化为 AI 模型的改进输入，形成「评估—验证—优化」的闭环

2026-04-30",高级,,,"有机合成专家

数据平台中心｜全职｜工程通道｜上海

岗位概述 上海人工智能实验室正在构建基于 AI 的多步逆合成路径规划系统。团队已具备 AI 建模、数据处理和工程迭代能力，现需一位有机合成领域的专家作为全职核心研究人员长期加入，将真实合成研发中的路线判断、反应经验和实验反馈系统性地融入 AI 系统的迭代。 你将深度参与从路线评估、模型迭代到湿实验验证的完整研发闭环——以专业的化学判断力定义评估标准、驱动系统进化、并主导实验验证的化学设计。这个岗位的价值不是提供零散咨询，而是以合成化学负责人的视角参与系统建设的关键决策。 核心职责 一、合成路线评估与把关 1、对 AI 系统输出的多步合成路线进行专业评估，判断化学合理性与可行性 2、识别路线中的潜在问题（反应条件、官能团兼容性、选择性等），主导优化方案的制定 3、主导建立系统化的路线评估标准与方法体系，对评估质量负责 二、化学研发深度参与 1、作为项目关键研究人员，全程参与 AI 化学合成系统的规划、研发与迭代 2、从化学视角主导或共同主导关键技术决策，对化学相关成果的质量与方向负责 3、参与 AI 模型评估指标设计，从化学专业角度定义质量标准 4、协助 AI 团队理解合成化学中的关键概念与规律，弥合 AI 与化学之间的认知鸿沟 5、跟踪有机合成与 CASP 领域的最新进展，为系统演进提供方向性输入 三、湿实验验证与外部合作管理 湿实验验证通过外部合作实验平台（合同研究组织/CRO、高校课题组等）开展。该岗位不需要长期亲自在实验台操作，但你需要对实验验证的化学设计和结果质量承担主要责任： 1、选择适合验证的关键路线或关键步骤，明确验证目标与成功标准 2、设计实验方案，包括底物选择、反应条件、对照实验、分析表征要求和风险预案 3、对接并管理外部合作方，评估实验执行质量，跟踪进展并审核实验数据 4、对实验结果进行化学归因，区分条件问题、底物适用性问题和模型系统性偏差 5、将实验反馈转化为 AI 模型的改进输入，形成「评估—验证—优化」的闭环

2026-04-30",感知决策与控制算法,SLAM与控制,中游-国家级科研机构+AI大模型研发,
